OBJECTID,NAME,CODE,AREA,GRID_REF,EASTING,NORTHING,LATITUDE,LONGITUDE,NAME0,STATUS,ID,FILE,AREA0,EASTING0,NORTHING0,GIS_DATE,VERSION,Shape__Area,Shape__Length,GlobalID
95,North Norfolk Coast,UK11048,7862.28765112,TF891452,589174.41308,345270.147946,52:58:17N,0:49:03E,,Listed,0,,0.288167420813969,586362.951108,346465.547508,20121214,1,2881.6741027832,343.877879836437,7dfaf21b-a0a2-495f-a222-1c75829f56ca
96,North Norfolk Coast,UK11048,7862.28765112,TF891452,589174.41308,345270.147946,52:58:17N,0:49:03E,,Listed,0,,0.245496438223067,595785.439913,344661.412368,20121214,1,2454.96424865723,242.672281424481,fc5c260b-6caa-40f3-8680-a16a3bb9202f
97,North Norfolk Coast,UK11048,7862.28765112,TF891452,589174.41308,345270.147946,52:58:17N,0:49:03E,,Listed,0,,0.094217977995885,596018.453695,345092.133,20121214,1,942.179763793945,132.96495854944,076c14f1-e9e7-4b5b-b470-c449e99c6f84
98,North Norfolk Coast,UK11048,7862.28765112,TF891452,589174.41308,345270.147946,52:58:17N,0:49:03E,,Listed,0,,0.094102602875713,576627.392882,345447.812659,20121214,1,941.025985717773,162.012113274138,8ddd242a-1d1d-4535-a642-1a57d97592d7
99,North Norfolk Coast,UK11048,7862.28765112,TF891452,589174.41308,345270.147946,52:58:17N,0:49:03E,,Listed,0,,0.045361455030451,586250.52024,346454.96183,20121214,1,453.614608764648,94.275545580963,ef86ab8f-a0a9-49ef-bb4f-bcaaeda78898
100,Thanet Coast & Sandwich Bay,UK11070,2182.13389333,TR362552,636235.5737,155250.6226,51:15:09N,1:23:01E,,Listed,0,,1348.10319328,636235.5737,155250.6226,20110920,1,13481031.933197,77378.5623229592,3ed7468b-fc3a-436c-9cb6-fe692e78b9e7
101,Thanet Coast & Sandwich Bay,UK11070,2182.13389333,TR362552,636235.5737,155250.6226,51:15:09N,1:23:01E,,Listed,0,,643.425602474338,634826.5814,171062.4893,20110920,1,6434256.02326202,71247.534311855,1320e6dd-b1d8-409c-b2a3-7f028d113849
102,Thanet Coast & Sandwich Bay,UK11070,2182.13389333,TR362552,636235.5737,155250.6226,51:15:09N,1:23:01E,,Listed,0,,143.227586024394,614531.155195,167985.928568,20110920,1,1432275.86039734,7506.18199215492,feb81d00-1e2e-4a23-bde7-f546fab19c68
103,Thanet Coast & Sandwich Bay,UK11070,2182.13389333,TR362552,636235.5737,155250.6226,51:15:09N,1:23:01E,,Listed,0,,31.4722972301049,639670.820148,166605.406301,20110920,1,314722.972503662,6007.83580251192,63fb7e77-b560-4991-84d9-8c5acf9aa144
104,Thanet Coast & Sandwich Bay,UK11070,2182.13389333,TR362552,636235.5737,155250.6226,51:15:09N,1:23:01E,,Listed,0,,13.5418114217231,635829.149941,153185.342187,20110920,1,135418.114204407,1907.12828259624,00d46d1e-e6b8-4544-86ac-f45c3969fbcb
105,Thanet Coast & Sandwich Bay,UK11070,2182.13389333,TR362552,636235.5737,155250.6226,51:15:09N,1:23:01E,,Listed,0,,0.520896933987479,639544.827836,171292.984122,20110920,1,5208.9693069458,348.443654629542,d2865595-b222-4e0e-b192-0cd133fa01f7
106,Thanet Coast & Sandwich Bay,UK11070,2182.13389333,TR362552,636235.5737,155250.6226,51:15:09N,1:23:01E,,Listed,0,,0.375107289334045,627327.815273,169674.807327,20110920,1,3751.07291412354,248.074520057141,3bc3e21a-8e12-4656-b7f3-42092c912aeb
107,Thanet Coast & Sandwich Bay,UK11070,2182.13389333,TR362552,636235.5737,155250.6226,51:15:09N,1:23:01E,,Listed,0,,0.158406789382069,639074.912874,171508.955256,20110920,1,1584.06789398193,193.542162257449,38c72f6d-9b7d-47e4-b64a-fd8b934718c2
108,Thanet Coast & Sandwich Bay,UK11070,2182.13389333,TR362552,636235.5737,155250.6226,51:15:09N,1:23:01E,,Listed,0,,0.153296107402909,636734.209362,163796.382535,20110920,1,1532.96105957031,204.302269062101,9f06af3a-f213-40ba-8315-28b68bb8b8e5
109,Thanet Coast & Sandwich Bay,UK11070,2182.13389333,TR362552,636235.5737,155250.6226,51:15:09N,1:23:01E,,Listed,0,,0.130895849411181,636453.600845,163096.011139,20110920,1,1308.95847320557,177.14446117125,b00471ea-0d6e-4ed6-b1a6-203d3982cf9f
110,Thanet Coast & Sandwich Bay,UK11070,2182.13389333,TR362552,636235.5737,155250.6226,51:15:09N,1:23:01E,,Listed,0,,0.104611468001834,621883.058638,169391.908106,20110920,1,1046.11469268799,175.763325170052,4a739382-e907-488e-8072-58ccd76bef94
111,Thanet Coast & Sandwich Bay,UK11070,2182.13389333,TR362552,636235.5737,155250.6226,51:15:09N,1:23:01E,,Listed,0,,0.101971305168854,636440.537272,163056.98841,20110920,1,1019.71305084229,149.161220847649,604fbbeb-b106-424e-86a5-f4ac228ab8bf
112,Thanet Coast & Sandwich Bay,UK11070,2182.13389333,TR362552,636235.5737,155250.6226,51:15:09N,1:23:01E,,Listed,0,,0.081851495458488,639404.57222,171273.608484,20110920,1,818.51490020752,128.275215583176,1512d7f9-d8f1-4172-aaa5-ada2cdb8b606
113,Thanet Coast & Sandwich Bay,UK11070,2182.13389333,TR362552,636235.5737,155250.6226,51:15:09N,1:23:01E,,Listed,0,,0.072776181529981,636448.544084,162985.684949,20110920,1,727.761810302734,111.255900125026,f852b87d-3f19-4cf7-bbed-f168aa1f94ab
114,Thanet Coast & Sandwich Bay,UK11070,2182.13389333,TR362552,636235.5737,155250.6226,51:15:09N,1:23:01E,,Listed,0,,0.069536280613006,621777.370827,169360.695719,20110920,1,695.362800598145,178.766999073944,c3939253-884a-4553-96ea-add20c7718ca
115,Thanet Coast & Sandwich Bay,UK11070,2182.13389333,TR362552,636235.5737,155250.6226,51:15:09N,1:23:01E,,Listed,0,,0.059019288276569,636291.00235,171608.30261,20110920,1,590.192924499512,134.304388069987,489d7106-9065-4d87-a9c8-dbaca2ad85d9
116,Thanet Coast & Sandwich Bay,UK11070,2182.13389333,TR362552,636235.5737,155250.6226,51:15:09N,1:23:01E,,Listed,0,,0.05244098166749,636958.40658,171764.163235,20110920,1,524.409843444824,96.7884048802858,5091f077-d1f2-4827-8827-a8a47468e16f
117,Thanet Coast & Sandwich Bay,UK11070,2182.13389333,TR362552,636235.5737,155250.6226,51:15:09N,1:23:01E,,Listed,0,,0.037035457828771,637161.857717,171800.681168,20110920,1,370.35457611084,114.183277701804,3172d7e3-a614-4ed3-b453-c66ca72df1f3
118,Thanet Coast & Sandwich Bay,UK11070,2182.13389333,TR362552,636235.5737,155250.6226,51:15:09N,1:23:01E,,Listed,0,,0.031218334899119,639941.603874,166979.286063,20110920,1,312.183326721191,139.853976825136,38b54263-c721-48a8-813c-02e9763e8925
119,Thanet Coast & Sandwich Bay,UK11070,2182.13389333,TR362552,636235.5737,155250.6226,51:15:09N,1:23:01E,,Listed,0,,0.028596979841523,636795.661988,163830.483238,20110920,1,285.969772338867,70.5534269240721,c608acbd-675a-46f8-95a0-fc3991dd092b
120,Thanet Coast & Sandwich Bay,UK11070,2182.13389333,TR362552,636235.5737,155250.6226,51:15:09N,1:23:01E,,Listed,0,,0.028549444664782,639276.6136,171463.732033,20110920,1,285.494476318359,84.8399938605281,01a33d70-33e5-4b51-b6fe-9d62c3815cb7
121,Thanet Coast & Sandwich Bay,UK11070,2182.13389333,TR362552,636235.5737,155250.6226,51:15:09N,1:23:01E,,Listed,0,,0.028266525626221,640160.895357,168777.067406,20110920,1,282.665100097656,92.8714598201903,49135a50-e4b3-4956-9068-142d3ebd2e3a
122,Thanet Coast & Sandwich Bay,UK11070,2182.13389333,TR362552,636235.5737,155250.6226,51:15:09N,1:23:01E,,Listed,0,,0.028195078885238,639714.486367,166308.499861,20110920,1,281.950813293457,104.174670919782,e1407162-ad29-4c25-ba70-cb6f8a079d8a
123,Thanet Coast & Sandwich Bay,UK11070,2182.13389333,TR362552,636235.5737,155250.6226,51:15:09N,1:23:01E,,Listed,0,,0.02493772243733,638603.806933,172001.099521,20110920,1,249.377235412598,65.2045410230433,b8ffb668-8175-478f-aaa3-7420f5d4d9c4
124,Thanet Coast & Sandwich Bay,UK11070,2182.13389333,TR362552,636235.5737,155250.6226,51:15:09N,1:23:01E,,Listed,0,,0.014740367386607,639785.411209,170724.215967,20110920,1,147.403671264648,56.5253574378572,131538f9-3f1c-4c6f-811e-bbaa414fdea3
125,Thanet Coast & Sandwich Bay,UK11070,2182.13389333,TR362552,636235.5737,155250.6226,51:15:09N,1:23:01E,,Listed,0,,0.013808331082077,639290.584708,171444.298638,20110920,1,138.083305358887,63.5942218284464,190af4e5-a795-4a9a-9813-44a55ab090e1
126,Thanet Coast & Sandwich Bay,UK11070,2182.13389333,TR362552,636235.5737,155250.6226,51:15:09N,1:23:01E,,Listed,0,,0.013350465144487,636500.416268,171660.863686,20110920,1,133.504684448242,49.1634246868017,6a54b0b5-195a-425d-a34e-1458e3548dc2
127,Thanet Coast & Sandwich Bay,UK11070,2182.13389333,TR362552,636235.5737,155250.6226,51:15:09N,1:23:01E,,Listed,0,,0.011192283022969,639704.893146,166294.398438,20110920,1,111.922882080078,55.3237691813345,cad30fb4-1618-44b6-87c0-0fd9fdb3b503
128,Thanet Coast & Sandwich Bay,UK11070,2182.13389333,TR362552,636235.5737,155250.6226,51:15:09N,1:23:01E,,Listed,0,,0.010914516368305,638620.46864,172027.361246,20110920,1,109.145141601563,40.1960806992062,b226ce09-5cec-4e7c-acff-41cc13a7f90b
129,Thanet Coast & Sandwich Bay,UK11070,2182.13389333,TR362552,636235.5737,155250.6226,51:15:09N,1:23:01E,,Listed,0,,0.010426078575824,639002.281228,171612.072212,20110920,1,104.260749816895,39.0234904766784,2b0041a5-b303-469b-926f-0adc73eaf836
130,Thanet Coast & Sandwich Bay,UK11070,2182.13389333,TR362552,636235.5737,155250.6226,51:15:09N,1:23:01E,,Listed,0,,0.010361560897381,627255.600013,169657.138247,20110920,1,103.615623474121,38.446361291477,a72d2340-5c44-495a-8df3-bd4435c9fcbc
131,Thanet Coast & Sandwich Bay,UK11070,2182.13389333,TR362552,636235.5737,155250.6226,51:15:09N,1:23:01E,,Listed,0,,0.01000027263878,638362.065173,171997.853553,20110920,1,100.002769470215,42.9882638417661,ed09d42c-d39f-4d73-a84a-4d24b8f85be8
132,Thanet Coast & Sandwich Bay,UK11070,2182.13389333,TR362552,636235.5737,155250.6226,51:15:09N,1:23:01E,,Listed,0,,0.00970045201386,639384.25633,171296.793451,20110920,1,97.0044937133789,42.3172746636365,240fb08b-337d-4562-8e73-41df909560e3
133,Thanet Coast & Sandwich Bay,UK11070,2182.13389333,TR362552,636235.5737,155250.6226,51:15:09N,1:23:01E,,Listed,0,,0.009162750708516,639015.904873,171606.521816,20110920,1,91.6275634765625,38.0264793487156,34b69586-ef05-4434-aafa-38e44fa10522
134,Thanet Coast & Sandwich Bay,UK11070,2182.13389333,TR362552,636235.5737,155250.6226,51:15:09N,1:23:01E,,Listed,0,,0.008647473212623,635897.561496,171690.357799,20110920,1,86.4747467041016,38.1607514431667,e80b03b8-51f9-410f-8fa1-c7b0e1aff28e
135,Thanet Coast & Sandwich Bay,UK11070,2182.13389333,TR362552,636235.5737,155250.6226,51:15:09N,1:23:01E,,Listed,0,,0.008603482435035,639730.136383,166328.636742,20110920,1,86.0348510742188,51.2027643024839,15f6120a-d46f-4903-b1d2-f45d7d270d99
136,Thanet Coast & Sandwich Bay,UK11070,2182.13389333,TR362552,636235.5737,155250.6226,51:15:09N,1:23:01E,,Listed,0,,0.008045329626887,636121.009103,171717.658401,20110920,1,80.453254699707,37.0527397384016,59819a12-1bb7-4a3c-bddf-94e98201babb
137,Thanet Coast & Sandwich Bay,UK11070,2182.13389333,TR362552,636235.5737,155250.6226,51:15:09N,1:23:01E,,Listed,0,,0.007729665597321,636097.001893,171719.716266,20110920,1,77.296630859375,34.2532286788952,8a0d5594-d7aa-4d7e-b2a3-17b4368cead3
138,Thanet Coast & Sandwich Bay,UK11070,2182.13389333,TR362552,636235.5737,155250.6226,51:15:09N,1:23:01E,,Listed,0,,0.006730624668338,638665.017032,171876.936316,20110920,1,67.3062362670898,30.8613946426858,7a7b1f9d-e948-4821-9955-8da9654c72f2
139,Thanet Coast & Sandwich Bay,UK11070,2182.13389333,TR362552,636235.5737,155250.6226,51:15:09N,1:23:01E,,Listed,0,,0.006140102808237,636567.928487,171675.025677,20110920,1,61.4010391235352,28.4109193000308,770abad2-0f7a-4446-9404-965ec5fffb28
140,Thanet Coast & Sandwich Bay,UK11070,2182.13389333,TR362552,636235.5737,155250.6226,51:15:09N,1:23:01E,,Listed,0,,0.005388476930114,639696.996322,166271.620498,20110920,1,53.884765625,40.8620692881187,2d5be09b-9eac-44dc-9cee-0a5626179aa7
141,Thanet Coast & Sandwich Bay,UK11070,2182.13389333,TR362552,636235.5737,155250.6226,51:15:09N,1:23:01E,,Listed,0,,0.005259054660504,639670.977671,166250.977803,20110920,1,52.5905075073242,36.606881047349,a8c726ce-fcd4-4e48-b02f-20a8c9e951f1
142,Thanet Coast & Sandwich Bay,UK11070,2182.13389333,TR362552,636235.5737,155250.6226,51:15:09N,1:23:01E,,Listed,0,,0.005041758831185,639006.043121,171592.400286,20110920,1,50.4175796508789,26.6844545913524,50422a78-0314-47ca-af23-0aecb6f896d9
143,Thanet Coast & Sandwich Bay,UK11070,2182.13389333,TR362552,636235.5737,155250.6226,51:15:09N,1:23:01E,,Listed,0,,0.004884351301376,638679.89418,171881.809967,20110920,1,48.8435440063477,30.3304459332611,bd6eec6a-2469-44ec-adef-484bced2d0d3
144,Thanet Coast & Sandwich Bay,UK11070,2182.13389333,TR362552,636235.5737,155250.6226,51:15:09N,1:23:01E,,Listed,0,,0.004624776927259,636521.619956,171708.14611,20110920,1,46.2477722167969,25.6738868962889,58e3dcee-54ae-449b-9b76-3b3a56e67dc3
145,Thanet Coast & Sandwich Bay,UK11070,2182.13389333,TR362552,636235.5737,155250.6226,51:15:09N,1:23:01E,,Listed,0,,0.004529876733986,639944.517972,166893.029789,20110920,1,45.2988204956055,32.8948770459145,335495c5-aa5f-478d-9900-8843a7fa68d7
146,Thanet Coast & Sandwich Bay,UK11070,2182.13389333,TR362552,636235.5737,155250.6226,51:15:09N,1:23:01E,,Listed,0,,0.004487995760445,638652.076313,171917.086308,20110920,1,44.8799362182617,25.9958045048497,fe71bedf-ab63-455a-bef3-edf30f7a4bc6
147,Thanet Coast & Sandwich Bay,UK11070,2182.13389333,TR362552,636235.5737,155250.6226,51:15:09N,1:23:01E,,Listed,0,,0.004365829571568,636479.165144,171721.142824,20110920,1,43.6583251953125,23.9669252761652,330eaad4-92cc-4367-8a41-60956b0ac475
148,Thanet Coast & Sandwich Bay,UK11070,2182.13389333,TR362552,636235.5737,155250.6226,51:15:09N,1:23:01E,,Listed,0,,0.004191264862775,636530.641848,171703.215757,20110920,1,41.9126815795898,24.2435503242527,b9038327-2695-4cd7-8271-c51fb1ed4f8c
149,Thanet Coast & Sandwich Bay,UK11070,2182.13389333,TR362552,636235.5737,155250.6226,51:15:09N,1:23:01E,,Listed,0,,0.003980236953333,636181.627346,171693.146677,20110920,1,39.802375793457,24.1179429494698,68f27302-0a51-43d4-8f60-bb67922adcc1
150,Thanet Coast & Sandwich Bay,UK11070,2182.13389333,TR362552,636235.5737,155250.6226,51:15:09N,1:23:01E,,Listed,0,,0.003916344425731,636487.796202,171722.071752,20110920,1,39.1634140014648,23.7134083247821,8ea05112-9f93-44c3-9b31-adb53ec1d354
151,Thanet Coast & Sandwich Bay,UK11070,2182.13389333,TR362552,636235.5737,155250.6226,51:15:09N,1:23:01E,,Listed,0,,0.003876625356359,639015.133493,171561.944509,20110920,1,38.7662353515625,23.2190808121431,bfd9afc0-3230-4f43-a885-2afc5d07fafd
152,Thanet Coast & Sandwich Bay,UK11070,2182.13389333,TR362552,636235.5737,155250.6226,51:15:09N,1:23:01E,,Listed,0,,0.003780891388872,635852.87935,171688.071498,20110920,1,37.8088607788086,23.4129786218869,d7bd94de-9afd-4f14-b20f-04f4ae6881e0
153,Thanet Coast & Sandwich Bay,UK11070,2182.13389333,TR362552,636235.5737,155250.6226,51:15:09N,1:23:01E,,Listed,0,,0.003654315468106,636231.886254,171582.498085,20110920,1,36.5431594848633,21.9397953339051,d25ed61d-4991-4b1b-8384-7775845deb1e
154,Thanet Coast & Sandwich Bay,UK11070,2182.13389333,TR362552,636235.5737,155250.6226,51:15:09N,1:23:01E,,Listed,0,,0.003570757966134,639262.937545,171420.964962,20110920,1,35.7075576782227,22.5446600727137,b76f1b28-db2f-423f-8a20-ec7a11ce48d5
155,Thanet Coast & Sandwich Bay,UK11070,2182.13389333,TR362552,636235.5737,155250.6226,51:15:09N,1:23:01E,,Listed,0,,0.003314514858257,635867.851374,171688.089037,20110920,1,33.1451416015625,22.9854203619644,3f049c14-27f4-4c51-a461-59d0dda8e830
156,Thanet Coast & Sandwich Bay,UK11070,2182.13389333,TR362552,636235.5737,155250.6226,51:15:09N,1:23:01E,,Listed,0,,0.003264508815165,639028.15743,171564.25197,20110920,1,32.6450805664063,21.3311023697981,4df2c11d-d624-4ab3-b2bf-7b5d17317a0f
157,Thanet Coast & Sandwich Bay,UK11070,2182.13389333,TR362552,636235.5737,155250.6226,51:15:09N,1:23:01E,,Listed,0,,0.003158818808767,639274.415318,171444.045909,20110920,1,31.5881423950195,24.087205566861,db4e3089-0531-4bc6-9ab2-d69841c96df2
158,Thanet Coast & Sandwich Bay,UK11070,2182.13389333,TR362552,636235.5737,155250.6226,51:15:09N,1:23:01E,,Listed,0,,0.00289002490996,635877.994667,171689.800926,20110920,1,28.9002456665039,20.0370844843014,80f5b275-16f7-417f-8990-81859da8e4f9
159,Thanet Coast & Sandwich Bay,UK11070,2182.13389333,TR362552,636235.5737,155250.6226,51:15:09N,1:23:01E,,Listed,0,,0.00286244542506,635987.121719,171596.929086,20110920,1,28.6244659423828,21.0342698814126,e7a79a9f-72e8-498b-94d8-72ddd4777424
160,Thanet Coast & Sandwich Bay,UK11070,2182.13389333,TR362552,636235.5737,155250.6226,51:15:09N,1:23:01E,,Listed,0,,0.002708829627408,636144.452331,171619.474722,20110920,1,27.0883102416992,19.3959097288872,c03b5ab7-1e1c-4d19-9828-1d53575ee344
161,Thanet Coast & Sandwich Bay,UK11070,2182.13389333,TR362552,636235.5737,155250.6226,51:15:09N,1:23:01E,,Listed,0,,0.002516169877888,639020.407247,171552.756335,20110920,1,25.1616897583008,19.0204929852075,e5aecdf9-bcb4-4628-8874-8097237f8703
162,Thanet Coast & Sandwich Bay,UK11070,2182.13389333,TR362552,636235.5737,155250.6226,51:15:09N,1:23:01E,,Listed,0,,0.002422320150552,638991.371084,171596.225152,20110920,1,24.2231979370117,18.9474019034347,3edd8996-b0fd-42d5-b4e6-9f106e711f88
163,Thanet Coast & Sandwich Bay,UK11070,2182.13389333,TR362552,636235.5737,155250.6226,51:15:09N,1:23:01E,,Listed,0,,0.002201837992951,638662.80921,171920.755599,20110920,1,22.0183715820313,18.779790056776,0ebeb8f9-d3e9-49ca-887f-61a8ca15edad
164,Thanet Coast & Sandwich Bay,UK11070,2182.13389333,TR362552,636235.5737,155250.6226,51:15:09N,1:23:01E,,Listed,0,,0.002019571635455,636612.091117,171596.119699,20110920,1,20.1957244873047,17.6791822084493,a75abda8-3ccb-4960-8535-b7d8705afd21
165,Thanet Coast & Sandwich Bay,UK11070,2182.13389333,TR362552,636235.5737,155250.6226,51:15:09N,1:23:01E,,Listed,0,,0.002011335156391,635990.392352,171611.752561,20110920,1,20.1133499145508,17.2492261875815,d95d1490-7e59-4b4c-a170-4eb700892c88
166,Thanet Coast & Sandwich Bay,UK11070,2182.13389333,TR362552,636235.5737,155250.6226,51:15:09N,1:23:01E,,Listed,0,,0.001996097727673,636558.124784,171667.599745,20110920,1,19.9609298706055,16.8953154800003,6543ce1d-7716-4ee2-8ac0-a02721c0f230
167,Thanet Coast & Sandwich Bay,UK11070,2182.13389333,TR362552,636235.5737,155250.6226,51:15:09N,1:23:01E,,Listed,0,,0.001721622204788,636487.280167,171640.933665,20110920,1,17.2162551879883,16.0505602357772,c9317eb8-b671-48bc-b972-02d5bf5c789b
168,Thanet Coast & Sandwich Bay,UK11070,2182.13389333,TR362552,636235.5737,155250.6226,51:15:09N,1:23:01E,,Listed,0,,0.001585358879298,639754.799292,166343.667836,20110920,1,15.8535919189453,15.844389353404,acebe005-99e2-4763-96ab-10212528ada5
169,Thanet Coast & Sandwich Bay,UK11070,2182.13389333,TR362552,636235.5737,155250.6226,51:15:09N,1:23:01E,,Listed,0,,0.001499074855528,639923.581315,166845.015628,20110920,1,14.9907455444336,18.820601427699,233fa747-1e05-400f-b64d-ad87ebc524e5
170,Thanet Coast & Sandwich Bay,UK11070,2182.13389333,TR362552,636235.5737,155250.6226,51:15:09N,1:23:01E,,Listed,0,,0.001490666832528,636496.547852,171638.52052,20110920,1,14.9066848754883,14.1830130977178,674fde19-b845-4f01-a638-686c9de32cfe
171,Thanet Coast & Sandwich Bay,UK11070,2182.13389333,TR362552,636235.5737,155250.6226,51:15:09N,1:23:01E,,Listed,0,,0.001375074928007,639904.65994,166816.996133,20110920,1,13.7507705688477,18.5514364752733,71f48a18-337c-46d3-9c20-cd1c8dd3057e
172,Thanet Coast & Sandwich Bay,UK11070,2182.13389333,TR362552,636235.5737,155250.6226,51:15:09N,1:23:01E,,Listed,0,,0.001316388558414,636260.932085,171567.504545,20110920,1,13.1639022827148,14.5226999168017,0e483ef4-75f1-472e-a7eb-eec10855b417
173,Thanet Coast & Sandwich Bay,UK11070,2182.13389333,TR362552,636235.5737,155250.6226,51:15:09N,1:23:01E,,Listed,0,,0.001274122907354,639698.105793,166281.846674,20110920,1,12.7412185668945,16.7111732717148,f7619d13-2b19-4399-9aad-58e259e5dab8
174,Thanet Coast & Sandwich Bay,UK11070,2182.13389333,TR362552,636235.5737,155250.6226,51:15:09N,1:23:01E,,Listed,0,,0.001212077249157,639661.113808,166242.682881,20110920,1,12.1207733154297,16.0911111143386,49b98ec4-e960-4ca0-8541-7a425c0c7752
175,Thanet Coast & Sandwich Bay,UK11070,2182.13389333,TR362552,636235.5737,155250.6226,51:15:09N,1:23:01E,,Listed,0,,0.001137684007058,639929.022006,166886.525069,20110920,1,11.3768157958984,18.3038494882225,57e29aee-66eb-4eef-b2ae-1791dc978cdf
176,Thanet Coast & Sandwich Bay,UK11070,2182.13389333,TR362552,636235.5737,155250.6226,51:15:09N,1:23:01E,,Listed,0,,0.001116817817517,639668.736557,166241.736146,20110920,1,11.1681213378906,15.040042403935,a0e5ca8d-c1b9-4f87-a659-9ce1a42cee9e
177,Thanet Coast & Sandwich Bay,UK11070,2182.13389333,TR362552,636235.5737,155250.6226,51:15:09N,1:23:01E,,Listed,0,,0.00094349709843,639941.955098,166879.543506,20110920,1,9.43496704101563,11.6643664558034,bd181714-9de6-4b8f-8123-70570137d7b7
178,Thanet Coast & Sandwich Bay,UK11070,2182.13389333,TR362552,636235.5737,155250.6226,51:15:09N,1:23:01E,,Listed,0,,0.000903813596925,636511.158266,171646.689163,20110920,1,9.03815460205078,11.5044073052097,ecea9a8c-b5f4-4fa4-b706-0595bc3edb54
179,Thanet Coast & Sandwich Bay,UK11070,2182.13389333,TR362552,636235.5737,155250.6226,51:15:09N,1:23:01E,,Listed,0,,0.000873826865337,639745.0382,166340.509702,20110920,1,8.73831939697266,11.8771773387604,4f524191-a258-4de4-a3b2-b7cdb4e9b3e8
180,Thanet Coast & Sandwich Bay,UK11070,2182.13389333,TR362552,636235.5737,155250.6226,51:15:09N,1:23:01E,,Listed,0,,0.000827106269005,636486.295453,171655.661003,20110920,1,8.27108764648438,11.3237695667092,55260553-d161-4ad1-81d0-113e761a776a
181,Thanet Coast & Sandwich Bay,UK11070,2182.13389333,TR362552,636235.5737,155250.6226,51:15:09N,1:23:01E,,Listed,0,,0.000795773294156,639695.295416,166278.551326,20110920,1,7.957763671875,13.5291524691406,40065a63-4590-49d1-8877-cd841bd00392
182,Thanet Coast & Sandwich Bay,UK11070,2182.13389333,TR362552,636235.5737,155250.6226,51:15:09N,1:23:01E,,Listed,0,,0.000673628252943,639746.191319,166345.471077,20110920,1,6.73627471923828,11.1598738642973,fba58135-f135-4428-9673-e9dfad792e0b
